Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total ontarget attempt_Total,total big chances saved_Total,total goals_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total ontarget attempt_p90,total big chances saved_p90,total goals_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total ontarget attempt_TotalPR,total big chances saved_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total ontarget attempt_p90PR,total big chances saved_p90PR,total goals_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Sturm Graz,4lauow63npvttmvxgh2koqb0r,66uku37tf28o5ksht0mzwnu8l,A. Vallci,Albert Vallci,31,Defender,Austria,Defender,117.0,80.0,21.0,197.0,11.0,1.0,5.0,2.0,3.0,1.0,4.0,5.0,25.0,27.0,2.0,360.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08,58.33,0.0,100.0,0.0,75.76,64.71,71.43,0.4089608889019287,0.0430402751306476,2.0,3.0,0.07767033,3.0,29.0,28.0,0.4891903699999997,136.0,29.25,20.0,5.25,49.25,2.75,0.25,1.25,0.5,0.75,0.25,1.0,1.25,6.25,6.75,0.5,1.5,0.75,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08,58.33,0.0,100.0,0.0,75.76,64.71,71.43,0.1022402222254821,0.0107600687826619,0.5,0.75,0.0194175825,0.75,7.25,7.0,0.1222975924999999,34.0,RB/RCB,100,87,100,93,93,37,87,63,90,70,70,73,93,100,40,73,73,90,97,30,30,53,50,43,53,53,40,63,30,93,30,93,47,60,80,33,93,47,47,43,100,100,67,100,67,80,100,80,93,33,80,60,80,63,63,73,93,80,33,67,57,80,83,30,30,53,50,43,53,53,40,63,30,93,30,93,47,60,80,33,80,47,47,37,100,90,67,100,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,6f3c55lmvbkyifp466cepudt6,S. Włodarczyk,Szymon Wlodarczyk,23,Attacker,Poland,Striker,1.0,20.0,0.0,21.0,4.0,2.0,7.0,5.0,2.0,3.0,3.0,3.0,6.0,1.0,0.0,212.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.33,0.0,0.0,33.33,14.29,31.58,36.36,0.0,0.6097422149077061,0.2490126508363462,3.0,2.0,0.05710404,2.0,1.0,2.0,0.24106723,7.0,0.4245283018867924,8.49056603773585,0.0,8.915094339622641,1.6981132075471697,0.8490566037735848,2.971698113207548,2.1226415094339623,0.8490566037735848,1.2735849056603774,1.2735849056603774,1.2735849056603774,2.547169811320755,0.4245283018867924,0.0,6.792452830188679,0.0,0.4245283018867924,0.0,0.0,0.4245283018867924,0.0,0.4245283018867924,0.0,0.0,0.0,58.33,0.0,0.0,33.33,14.29,31.58,36.36,0.0,0.2588528270834601,0.1057129178078828,1.2735849056603774,0.8490566037735848,0.0242422811320754,0.8490566037735848,0.4245283018867924,0.8490566037735848,0.1023398617924528,2.971698113207548,ST,5,69,28,48,62,38,72,67,78,97,55,52,40,47,33,91,12,50,19,36,21,52,55,43,52,52,31,28,36,47,14,24,41,19,52,69,86,53,55,78,31,41,79,29,7,55,28,28,59,24,59,59,76,97,45,38,28,45,33,83,12,45,19,36,14,52,55,43,52,52,31,28,36,47,14,24,41,19,52,66,76,55,52,72,28,38,79,24,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,alp8twr3g2rmfmnguffsfovtg,N. Weiper,Nelson Weiper,21,Attacker,Germany,Striker,2.0,17.0,0.0,19.0,1.0,2.0,4.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,130.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,90.48,0.0,0.0,50.0,50.0,12.5,16.67,0.0,0.6559848752033559,0.0,0.0,1.0,0.02953272,2.0,2.0,3.0,0.04902998,12.0,1.3846153846153846,11.76923076923077,0.0,13.153846153846152,0.6923076923076923,1.3846153846153846,2.769230769230769,2.769230769230769,0.0,0.6923076923076923,1.3846153846153846,1.3846153846153846,1.3846153846153846,1.3846153846153846,0.0,7.615384615384616,0.0,0.6923076923076923,0.0,0.0,1.3846153846153846,0.0,1.3846153846153846,0.0,0.0,0.0,90.48,0.0,0.0,50.0,50.0,12.5,16.67,0.0,0.4541433751407848,0.0,0.0,0.6923076923076923,0.0204457292307692,1.3846153846153846,1.3846153846153846,2.076923076923077,0.0339438323076923,8.307692307692308,ST,14,53,28,36,28,38,34,50,16,62,31,26,10,64,33,55,12,50,19,36,43,52,81,43,52,52,97,28,36,67,62,3,26,19,59,7,17,33,38,78,53,59,28,64,14,79,28,66,28,72,48,76,16,76,52,45,7,76,33,90,12,62,19,36,55,52,90,43,52,52,97,28,36,67,62,3,26,19,83,7,17,34,45,86,66,72,31,83,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,ama5onfgpegsy6xcuf6oqdxqs,P. Petrović,Petar Petrovic,21,Defender,Serbia,Defender,44.0,27.0,6.0,71.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,2.0,169.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.53,60.0,0.0,0.0,0.0,46.15,14.29,75.0,0.0391204015804169,0.0,1.0,3.0,0.0505678799999999,1.0,5.0,6.0,0.149313,48.0,23.43195266272189,14.378698224852071,3.195266272189349,37.81065088757396,0.5325443786982249,0.0,0.5325443786982249,0.0,0.5325443786982249,0.0,0.0,0.0,3.195266272189349,5.8579881656804735,1.0650887573964498,0.0,0.5325443786982249,0.0,1.5976331360946745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.53,60.0,0.0,0.0,0.0,46.15,14.29,75.0,0.0208333499540681,0.0,0.5325443786982249,1.5976331360946745,0.0269296402366863,0.5325443786982249,2.662721893491124,3.195266272189349,0.079515798816568,25.562130177514792,CB,14,36,36,19,10,26,43,19,88,40,31,29,21,45,26,10,50,36,67,48,38,45,48,48,52,52,19,67,48,36,38,12,5,79,24,31,88,83,81,74,48,50,48,38,19,57,57,29,10,26,48,19,95,40,31,29,19,62,29,10,62,36,81,48,38,45,48,48,52,52,19,67,48,36,38,12,5,79,29,31,95,86,81,86,57,62,57,52,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,cggah5zr49tcv3k83cf77s0t0,L. Weinhandl,Luca Weinhandl,17,Midfielder,Austria,Midfielder,35.0,60.0,5.0,95.0,5.0,4.0,1.0,0.0,1.0,0.0,15.0,15.0,26.0,4.0,3.0,270.0,6.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.51,55.56,0.0,53.33,0.0,55.32,83.33,55.56,0.0442484456129122,0.2678054675555137,1.0,6.0,0.13986314,5.0,13.0,16.0,0.55039502,50.0,11.666666666666666,20.0,1.6666666666666667,31.666666666666668,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,5.0,5.0,8.666666666666666,1.3333333333333333,1.0,2.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.51,55.56,0.0,53.33,0.0,55.32,83.33,55.56,0.0147494818709707,0.0892684891851712,0.3333333333333333,2.0,0.0466210466666666,1.6666666666666667,4.333333333333333,5.333333333333333,0.1834650066666666,16.666666666666668,CM/AM,70,67,61,70,96,67,19,22,30,24,96,96,96,89,83,72,85,96,94,19,19,52,48,41,52,52,37,52,19,70,19,74,100,52,11,56,35,63,59,78,76,83,85,74,56,59,48,63,89,44,11,22,19,24,96,96,93,89,74,57,74,89,91,19,19,52,48,41,52,52,37,52,19,70,19,74,100,52,11,37,22,44,52,67,67,78,70,65,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,cx0tfbu2oeud2jjen08kzc1cl,J. Gorenc Stankovič,Jon Gorenc Stankovic,30,Midfielder,Slovenia,Midfielder,67.0,106.0,17.0,171.0,8.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,17.0,7.0,3.0,360.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17,53.12,33.33,33.33,0.0,45.95,61.54,50.0,0.2422847461461842,0.1693094689617288,2.0,3.0,0.05544015,0.0,33.0,40.0,0.7755450199999999,106.0,16.75,26.5,4.25,42.75,2.0,0.75,0.75,0.25,0.5,0.25,0.75,0.75,4.25,1.75,0.75,1.25,1.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,79.17,53.12,33.33,33.33,0.0,45.95,61.54,50.0,0.060571186536546,0.0423273672404322,0.5,0.75,0.0138600375,0.0,8.25,10.0,0.1938862549999999,26.5,DM/CM,67,94,94,94,92,64,58,56,61,53,53,50,69,69,61,81,58,53,39,92,33,53,44,47,50,50,39,50,83,56,33,28,94,44,39,56,72,39,28,19,100,100,100,94,50,89,94,89,83,56,50,47,53,42,44,39,44,56,50,72,42,44,25,89,33,53,44,47,50,50,39,50,83,56,33,28,94,44,39,50,56,25,22,19,94,94,94,89,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,dbqgmuymumfsf2z0po02o8zkk,E. Soglo,Emran Soglo,21,Defender,England,Defender,35.0,66.0,3.0,92.0,3.0,6.0,2.0,1.0,1.0,1.0,12.0,13.0,24.0,12.0,3.0,251.0,7.0,3.0,7.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,77.31,27.27,34.62,58.33,50.0,64.86,60.0,90.91,0.135858339368247,0.6836573156355719,1.0,12.0,0.42016667,2.0,7.0,15.0,0.8569610799999998,61.0,12.54980079681275,23.665338645418327,1.0756972111553786,32.98804780876494,1.0756972111553786,2.1513944223107573,0.7171314741035857,0.3585657370517928,0.3585657370517928,0.3585657370517928,4.302788844621515,4.661354581673307,8.60557768924303,4.302788844621515,1.0756972111553786,2.50996015936255,1.0756972111553786,2.50996015936255,3.5856573705179287,3.227091633466136,0.3585657370517928,0.0,0.0,0.3585657370517928,0.0,0.0,77.31,27.27,34.62,58.33,50.0,64.86,60.0,90.91,0.048714145590208,0.245136089271719,0.3585657370517928,4.302788844621515,0.1506573717131474,0.7171314741035857,2.50996015936255,5.378486055776893,0.3072768812749003,21.872509960159363,LB/LCB,33,86,33,56,39,81,50,42,69,72,100,100,92,50,64,86,75,100,100,100,72,53,44,78,53,53,44,22,72,61,89,72,64,83,39,94,69,100,100,58,56,86,100,78,28,78,33,56,39,83,50,50,78,89,100,100,100,61,67,83,72,100,100,100,83,53,44,83,53,53,44,22,72,61,89,72,64,83,39,89,78,100,94,61,56,89,94,72,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,dgznfc5d7oyrb6nh5r76h6t7u,G. Mamageishvili,Gizo Mamageishvili,23,Midfielder,Georgia,Midfielder,5.0,28.0,2.0,30.0,2.0,3.0,7.0,4.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,103.0,9.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,78.95,40.0,33.33,50.0,14.29,40.0,66.67,50.0,0.6034924264570352,0.3275895734907051,2.0,4.0,0.1160605899999999,0.0,4.0,9.0,0.4036374599999999,19.0,4.368932038834951,24.466019417475728,1.7475728155339807,26.21359223300971,1.7475728155339807,2.621359223300971,6.116504854368932,3.4951456310679614,2.621359223300971,1.7475728155339807,1.7475728155339807,1.7475728155339807,5.242718446601942,0.0,0.0,7.864077669902913,0.8737864077669903,0.8737864077669903,0.8737864077669903,2.621359223300971,0.8737864077669903,0.0,0.0,0.0,0.0,0.0,78.95,40.0,33.33,50.0,14.29,40.0,66.67,50.0,0.5273234794284773,0.2862433166423637,1.7475728155339807,3.4951456310679614,0.1014121660194173,0.0,3.4951456310679614,7.864077669902913,0.3526929262135921,16.601941747572816,CM/AM,7,30,28,19,70,48,83,85,69,74,35,30,33,13,17,85,19,44,30,78,56,52,48,41,52,52,44,19,69,54,37,41,89,41,81,67,67,44,56,9,26,56,67,33,22,74,56,44,96,89,100,100,93,100,63,63,78,13,17,100,48,63,57,93,78,52,48,41,52,52,44,19,69,54,37,41,89,41,100,89,93,78,85,9,56,96,100,59,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,dso3n9xn34feyp4dps4ebspd6,S. Seidl,Simon Seidl,23,Midfielder,Austria,Midfielder,15.0,73.0,3.0,81.0,0.0,13.0,8.0,6.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,274.0,21.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0,81.0,100.0,24.14,0.0,50.0,19.05,0.0,0.0,0.8693187235604627,1.3271043533919928,1.0,9.0,0.24362124,7.0,8.0,15.0,0.97421391,44.0,4.927007299270073,23.978102189781023,0.9854014598540146,26.605839416058394,0.0,4.27007299270073,2.6277372262773726,1.9708029197080288,0.6569343065693432,0.9854014598540146,1.3138686131386863,1.3138686131386863,1.3138686131386863,0.6569343065693432,0.6569343065693432,6.897810218978103,0.6569343065693432,0.0,0.0,2.2992700729927007,1.3138686131386863,0.0,0.0,0.9854014598540146,0.0,0.0,81.0,100.0,24.14,0.0,50.0,19.05,0.0,0.0,0.2855426464249695,0.4359101890703626,0.3284671532846716,2.956204379562044,0.0800215751824817,2.2992700729927007,2.6277372262773726,4.927007299270073,0.3199972697080292,14.452554744525548,CM/AM,31,78,44,63,17,100,89,93,50,91,59,54,17,61,69,100,44,17,13,94,94,52,48,100,52,52,56,94,48,17,93,4,22,13,93,100,35,81,85,91,54,74,100,63,30,70,26,48,17,100,81,89,44,78,44,37,4,52,59,96,26,17,13,89,89,52,48,100,52,52,56,94,48,17,93,4,22,13,89,100,19,63,70,81,37,67,96,56,Austrian Bundesliga
Sturm Graz,4lauow63npvttmvxgh2koqb0r,fk5jsd7bd9fz7ckd8b1wbeju,P. Koller,Paul-Friedrich Koller,24,Defender,Austria,Defender,31.0,14.0,2.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,106.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,33.33,0.0,0.0,0.0,47.06,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32075471698113,11.88679245283019,1.6981132075471697,38.20754716981132,5.943396226415095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792452830188679,8.49056603773585,1.6981132075471697,0.8490566037735848,0.8490566037735848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,33.33,0.0,0.0,0.0,47.06,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,17,6,14,11,78,11,11,17,31,28,14,14,17,44,42,17,22,25,8,17,31,53,44,31,53,53,61,39,17,25,31,22,44,8,11,11,31,11,11,17,6,8,6,6,94,28,47,72,100,11,11,17,31,28,14,14,94,100,83,33,67,25,8,17,31,53,44,31,53,53,61,39,17,25,31,22,44,8,11,11,31,11,11,17,6,8,6,6,Austrian Bundesliga
Ried,do3l4dhs0ooog6se728jxc06z,2ecagvrfx1k0qrj4rcclkwaok,O. Sorg,Oliver Sorg,19,Defender,Austria,Defender,41.0,53.0,3.0,93.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,17.0,4.0,3.0,320.0,6.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77.5,50.0,16.67,60.0,33.33,58.62,50.0,87.5,0.2667600750267347,0.2671414740873665,1.0,6.0,0.18382909,4.0,11.0,14.0,0.3549684000000001,44.0,11.53125,14.90625,0.84375,26.15625,0.84375,0.84375,0.84375,0.5625,0.28125,0.28125,1.40625,1.40625,4.78125,1.125,0.84375,1.6875,0.84375,0.84375,1.96875,0.28125,0.28125,0.0,0.0,0.0,0.0,0.0,77.5,50.0,16.67,60.0,33.33,58.62,50.0,87.5,0.0750262711012691,0.0751335395870718,0.28125,1.6875,0.0517019315625,1.125,3.09375,3.9375,0.0998348625,12.375,LB/LCB,39,67,33,61,39,56,72,69,69,72,83,83,61,25,64,72,75,81,78,44,72,53,44,31,53,53,50,72,39,67,75,50,33,78,56,56,69,78,78,78,72,69,50,44,22,56,28,22,33,44,67,56,67,72,78,78,39,22,61,67,61,78,78,44,72,53,44,31,53,53,50,72,39,67,75,50,33,78,56,50,67,61,67,72,61,50,39,33,Austrian Bundesliga
Ried,do3l4dhs0ooog6se728jxc06z,2gp49m9e7o316x7uonjnomhhw,Jussef Nasrawe,Jussef Nasrawe,19,Midfielder,Iraq,Midfielder,25.0,55.0,12.0,75.0,2.0,4.0,3.0,1.0,2.0,0.0,6.0,6.0,9.0,1.0,0.0,201.0,1.0,1.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,83.33,85.71,38.46,66.67,33.33,40.91,50.0,50.0,0.1059740042246489,0.5739095698661683,3.0,8.0,0.17940563,4.0,11.0,16.0,0.2739185299999999,39.0,11.194029850746269,24.62686567164179,5.3731343283582085,33.582089552238806,0.8955223880597015,1.791044776119403,1.343283582089552,0.4477611940298507,0.8955223880597015,0.0,2.686567164179104,2.686567164179104,4.029850746268656,0.4477611940298507,0.0,0.4477611940298507,0.4477611940298507,1.791044776119403,0.4477611940298507,2.238805970149253,0.4477611940298507,0.0,0.4477611940298507,0.0,0.0,0.0,83.33,85.71,38.46,66.67,33.33,40.91,50.0,50.0,0.0474510466677532,0.2569744342684335,1.343283582089552,3.582089552238806,0.0803308791044776,1.791044776119403,4.925373134328358,7.164179104477612,0.1226500880597014,17.46268656716418,RM/RCM,44,56,89,44,50,72,61,44,83,28,78,78,44,28,17,22,44,78,39,83,72,56,100,50,56,56,67,89,67,72,89,44,83,61,22,67,94,78,78,72,67,67,44,56,56,78,100,67,56,78,100,33,89,28,89,89,56,22,17,22,44,89,33,89,89,56,100,50,56,56,67,89,67,72,89,44,83,61,22,89,100,78,78,89,89,100,44,67,Austrian Bundesliga
Ried,do3l4dhs0ooog6se728jxc06z,4av68w3ljl5c3yxexh91p51xw,J. Rhodes,Jaedin Rhodes,23,Midfielder,South Africa,Midfielder,10.0,29.0,2.0,38.0,1.0,5.0,5.0,2.0,3.0,3.0,4.0,6.0,7.0,1.0,3.0,173.0,7.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,66.67,50.0,50.0,40.0,58.33,0.0,100.0,0.3956582186990724,0.5241924916092094,3.0,3.0,0.07316805,1.0,6.0,6.0,0.4517735999999999,17.0,5.202312138728324,15.08670520231214,1.0404624277456649,19.76878612716763,0.5202312138728323,2.601156069364162,2.601156069364162,1.0404624277456649,1.560693641618497,1.560693641618497,2.0809248554913293,3.121387283236994,3.6416184971098255,0.5202312138728323,1.560693641618497,3.6416184971098255,0.5202312138728323,1.0404624277456649,1.560693641618497,0.5202312138728323,1.0404624277456649,0.0,0.0,0.0,0.0,0.0,76.0,66.67,50.0,50.0,40.0,58.33,0.0,100.0,0.205833755392581,0.2727012962128835,1.560693641618497,1.560693641618497,0.038064303468208,0.5202312138728323,3.121387283236994,3.121387283236994,0.2350267283236993,8.84393063583815,CM/AM,26,33,28,22,48,72,69,70,69,91,59,78,44,37,83,78,19,63,81,50,80,52,48,41,52,52,30,67,91,54,83,89,22,94,70,74,81,30,33,28,43,35,70,24,33,26,33,22,56,85,78,78,70,96,70,70,52,48,93,81,15,70,85,56,81,52,48,41,52,52,30,67,91,54,83,89,22,94,70,81,85,30,30,30,44,37,89,22,Austrian Bundesliga
Ried,do3l4dhs0ooog6se728jxc06z,4kd6nnylpdwodl8d8uvojl78,P. Sissoko,Pape Sissoko,20,Attacker,Mali,Striker,6.0,19.0,3.0,25.0,5.0,2.0,7.0,4.0,3.0,0.0,6.0,6.0,14.0,0.0,1.0,170.0,9.0,1.0,5.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,67.57,60.0,0.0,83.33,42.86,51.85,45.45,33.33,0.5971087224132292,0.0923496828957598,3.0,3.0,0.07364401,0.0,6.0,5.0,0.1075749199999999,13.0,3.1764705882352944,10.058823529411764,1.5882352941176472,13.23529411764706,2.647058823529412,1.0588235294117647,3.7058823529411766,2.117647058823529,1.5882352941176472,0.0,3.1764705882352944,3.1764705882352944,7.411764705882353,0.0,0.5294117647058824,4.764705882352941,0.5294117647058824,2.647058823529412,0.5294117647058824,0.0,1.5882352941176472,0.0,1.0588235294117647,0.0,0.0,0.0,67.57,60.0,0.0,83.33,42.86,51.85,45.45,33.33,0.3161163824540625,0.0488910085918728,1.5882352941176472,1.5882352941176472,0.0389880052941176,0.0,3.1764705882352944,2.647058823529412,0.056951428235294,6.882352941176471,ST,38,62,88,62,71,38,72,50,91,24,90,90,84,19,78,41,40,98,62,36,66,52,81,43,52,52,52,76,36,97,48,93,50,41,45,28,86,71,62,26,90,83,59,76,38,66,86,69,83,48,83,55,93,24,86,86,97,19,76,52,34,97,66,36,72,52,86,43,52,52,52,76,36,97,48,93,50,41,59,24,90,76,69,26,86,79,48,72,Austrian Bundesliga
Ried,do3l4dhs0ooog6se728jxc06z,5gbbewahc64hm8dixa4xa3t91,A. Bajić,Ante Bajic,31,Attacker,Austria,Striker,10.0,60.0,5.0,68.0,6.0,7.0,6.0,1.0,5.0,2.0,10.0,11.0,19.0,7.0,2.0,357.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,66.67,27.78,22.22,40.0,0.0,52.78,54.55,20.0,0.4984642346876091,0.4862112544547831,5.0,6.0,0.1935907999999999,5.0,6.0,12.0,0.55672138,39.0,2.5210084033613445,15.126050420168069,1.2605042016806722,17.142857142857142,1.512605042016807,1.7647058823529411,1.512605042016807,0.2521008403361344,1.2605042016806722,0.5042016806722689,2.5210084033613445,2.773109243697479,4.7899159663865545,1.7647058823529411,0.5042016806722689,2.773109243697479,1.0084033613445378,1.0084033613445378,0.2521008403361344,0.5042016806722689,0.0,0.0,0.0,0.5042016806722689,0.0,0.0,66.67,27.78,22.22,40.0,0.0,52.78,54.55,20.0,0.1256632524422543,0.1225742658289369,1.2605042016806722,1.512605042016807,0.0488044033613445,1.2605042016806722,1.512605042016807,3.0252100840336134,0.1403499277310924,9.831932773109244,RW,40,80,80,80,100,80,60,20,100,70,60,60,80,90,90,40,60,60,30,60,20,50,30,100,60,60,40,40,60,80,20,80,100,20,60,80,100,50,60,100,80,80,80,80,20,60,80,60,100,80,40,20,80,60,40,40,60,80,80,20,40,60,20,60,20,50,30,100,60,60,40,40,60,80,20,80,100,20,20,60,100,40,40,80,80,80,80,80,Austrian Bundesliga
