Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total aerial won_Total,total effective clearance_Total,total interception_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total aerial won_p90,total effective clearance_p90,total interception_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total aerial won_p90PR,total effective clearance_p90PR,total interception_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Lyngby,anga7587r1zv4ey71ge9zxol3,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,Asbjørn Bøndergaard,22,Attacker,Denmark,Striker,6.0,0.0,17.0,0.0,23.0,1.0,6.0,6.0,0.0,2.0,11.0,194.0,13.0,3.0,0.0,6.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,71.88,0.0,0.0,100.0,66.67,55.0,50.0,0.0,1.0314422852056089,0.0618660921332093,1.0,0.0,0.0,1.0,2.0,3.0,0.0316573999999999,7.0,2.783505154639176,0.0,7.88659793814433,0.0,10.670103092783506,0.4639175257731959,2.783505154639176,2.783505154639176,0.0,0.9278350515463918,5.103092783505155,6.030927835051546,1.3917525773195878,0.0,2.783505154639176,0.4639175257731959,0.4639175257731959,0.0,0.9278350515463918,0.9278350515463918,0.0,1.855670103092784,0.9278350515463918,0.0,0.0,0.0,71.88,0.0,0.0,100.0,66.67,55.0,50.0,0.0,0.4785041529304371,0.028700764391695,0.4639175257731959,0.0,0.0,0.4639175257731959,0.9278350515463918,1.3917525773195878,0.0146864226804123,3.247422680412371,ST,18,43,39,21,29,25,66,75,23,84,57,77,61,20,77,29,73,52,32,29,23,84,62,43,48,50,36,21,43,93,93,89,70,20,82,14,55,5,5,54,54,50,25,30,14,43,54,21,29,25,75,86,23,89,54,82,68,20,86,32,75,52,39,32,23,86,68,43,48,50,36,21,43,93,93,89,70,20,93,14,54,5,5,57,57,57,25,18,Danish Superliga
Lyngby,anga7587r1zv4ey71ge9zxol3,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,Renzo Tytens,21,Defender,Belgium,Defender,27.0,3.0,69.0,2.0,93.0,2.0,5.0,3.0,2.0,2.0,19.0,369.0,6.0,6.0,8.0,2.0,9.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,69.4,11.76,20.0,50.0,20.0,50.0,40.0,80.0,0.3818909191637705,0.2761133920694085,2.0,3.0,0.09297124,3.0,9.0,15.0,0.4141375099999999,42.0,6.585365853658537,0.7317073170731708,16.82926829268293,0.4878048780487805,22.682926829268293,0.4878048780487805,1.2195121951219514,0.7317073170731708,0.4878048780487805,0.4878048780487805,4.634146341463415,1.4634146341463417,1.4634146341463417,1.951219512195122,0.4878048780487805,2.1951219512195124,0.9756097560975612,0.0,0.4878048780487805,0.4878048780487805,0.2439024390243902,0.2439024390243902,0.2439024390243902,0.0,0.0,0.0,69.4,11.76,20.0,50.0,20.0,50.0,40.0,80.0,0.0931441266253098,0.0673447297730264,0.4878048780487805,0.7317073170731708,0.0226759121951219,0.7317073170731708,2.1951219512195124,3.658536585365854,0.1010091487804877,10.24390243902439,LB/LCB,20,87,73,17,33,67,93,83,93,90,73,50,80,77,37,47,70,47,70,67,97,80,57,37,53,53,13,7,60,50,70,33,63,77,80,80,97,47,53,77,53,60,67,47,7,80,60,13,27,60,87,80,87,80,47,47,73,73,33,13,53,47,60,53,93,80,40,37,53,53,13,7,60,50,70,33,63,77,87,80,87,40,47,80,53,67,47,40,Danish Superliga
Lyngby,anga7587r1zv4ey71ge9zxol3,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,Munashe Garan'anga,25,Defender,Zimbabwe,Defender,53.0,0.0,25.0,7.0,78.0,1.0,4.0,4.0,0.0,2.0,15.0,207.0,8.0,1.0,2.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,82.98,50.0,0.0,0.0,50.0,57.69,76.92,50.0,0.5647652245620651,0.0,0.0,1.0,0.01685596,0.0,5.0,5.0,0.13419379,43.0,23.043478260869566,0.0,10.869565217391305,3.0434782608695654,33.913043478260875,0.4347826086956522,1.7391304347826089,1.7391304347826089,0.0,0.8695652173913044,6.521739130434783,3.4782608695652177,0.4347826086956522,0.8695652173913044,4.347826086956522,6.956521739130436,0.8695652173913044,0.0,0.0,0.0,0.0,0.8695652173913044,0.0,0.0,0.0,0.0,82.98,50.0,0.0,0.0,50.0,57.69,76.92,50.0,0.2455500976356805,0.0,0.0,0.4347826086956522,0.0073286782608695,0.0,2.173913043478261,2.173913043478261,0.0583451260869565,18.695652173913047,CB,24,38,15,46,21,46,82,90,35,90,51,74,22,32,76,49,28,46,21,21,41,88,28,46,51,51,15,57,38,28,82,47,100,38,94,18,41,22,19,22,28,29,18,26,35,38,15,59,15,62,91,97,35,100,91,91,32,38,94,82,38,46,21,21,41,91,28,46,51,51,15,57,38,28,82,47,100,38,97,18,41,29,26,22,41,38,29,29,Danish Superliga
Lyngby,anga7587r1zv4ey71ge9zxol3,d854rlweyk5wq6d2veyviukq2,C. Winther,Casper Winther,23,Midfielder,Denmark,Midfielder,64.0,16.0,179.0,11.0,227.0,12.0,9.0,2.0,7.0,4.0,16.0,450.0,3.0,3.0,6.0,2.0,11.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,85.02,44.0,43.24,100.0,33.33,47.06,28.57,60.0,0.5180569689545721,1.27835392188981,1.0,12.0,0.2625648799999999,7.0,37.0,41.0,0.9380069799999998,128.0,12.8,3.2,35.8,2.2,45.4,2.4,1.8,0.4,1.4,0.8,3.2,0.6,0.6,1.2,0.4,2.2,0.8,0.0,0.2,0.2,0.2,0.6,0.2,0.0,0.2,0.0,85.02,44.0,43.24,100.0,33.33,47.06,28.57,60.0,0.1036113937909144,0.255670784377962,0.2,2.4,0.0525129759999999,1.4,7.4,8.2,0.1876013959999999,25.6,CM/AM,87,100,100,98,100,100,74,26,87,85,48,9,33,83,37,89,76,52,4,4,70,74,24,35,100,52,74,43,83,98,63,61,26,46,35,100,28,67,57,78,100,100,96,96,61,100,78,87,74,74,43,17,83,57,9,9,17,65,22,87,48,52,4,4,57,57,13,35,100,52,74,43,83,98,63,61,26,46,26,83,13,52,43,57,96,91,78,78,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,2mhcqwpftx46hwl2r7smhog6h,F. Arp,Fiete Arp,26,Attacker,Germany,Striker,12.0,1.0,45.0,3.0,56.0,5.0,11.0,4.0,7.0,0.0,18.0,219.0,8.0,4.0,5.0,0.0,3.0,0.0,0.0,11.0,11.0,2.0,4.0,8.0,0.0,1.0,1.0,71.79,33.33,10.0,72.73,36.36,43.9,0.0,83.33,0.9916979967538933,0.622118934566931,7.0,2.0,0.04320281,1.0,11.0,15.0,0.50546761,28.0,4.931506849315069,0.4109589041095891,18.493150684931507,1.2328767123287672,23.01369863013699,2.054794520547945,4.52054794520548,1.6438356164383563,2.876712328767124,0.0,7.397260273972603,3.2876712328767126,1.6438356164383563,2.054794520547945,0.0,1.2328767123287672,0.0,0.0,4.52054794520548,4.52054794520548,0.8219178082191781,1.6438356164383563,3.2876712328767126,0.0,0.4109589041095891,0.4109589041095891,71.79,33.33,10.0,72.73,36.36,43.9,0.0,83.33,0.4075471219536548,0.2556653155754511,2.876712328767124,0.8219178082191781,0.0177545794520547,0.4109589041095891,4.52054794520548,6.164383561643836,0.2077264150684931,11.506849315068497,ST,75,89,93,89,96,89,93,61,100,16,89,43,80,98,11,70,32,52,96,96,96,84,100,43,98,100,32,46,86,82,46,68,11,64,79,93,100,39,25,54,100,100,96,98,68,89,96,89,96,93,93,54,100,16,86,36,79,96,11,71,32,52,96,89,100,82,100,43,100,100,32,46,86,82,46,68,11,64,89,96,100,32,29,54,100,100,96,96,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,3leszpgxgiq8157tjrvi4fe21,P. Therkildsen,Peter Therkildsen,28,Defender,Denmark,Defender,39.0,1.0,47.0,2.0,85.0,1.0,1.0,1.0,0.0,0.0,14.0,208.0,6.0,1.0,6.0,4.0,13.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,81.73,25.0,14.29,100.0,0.0,60.87,80.0,75.0,0.2023756466356407,0.0757851303960121,0.0,5.0,0.13476617,1.0,8.0,19.0,0.39152905,47.0,16.875,0.4326923076923077,20.336538461538463,0.8653846153846154,36.77884615384616,0.4326923076923077,0.4326923076923077,0.4326923076923077,0.0,0.0,6.057692307692308,2.5961538461538463,0.4326923076923077,2.5961538461538463,1.7307692307692308,5.625000000000001,3.028846153846154,0.0,0.4326923076923077,0.8653846153846154,0.0,0.0,0.4326923076923077,0.0,0.0,0.0,81.73,25.0,14.29,100.0,0.0,60.87,80.0,75.0,0.0875663855634983,0.0327916429598129,0.0,2.1634615384615388,0.0583122850961538,0.4326923076923077,3.4615384615384617,8.221153846153847,0.1694116081730769,20.336538461538463,RB/RCB,31,50,46,42,31,38,31,50,31,35,65,69,31,73,69,65,69,50,31,31,54,42,42,50,54,54,23,31,42,100,42,62,88,69,46,54,35,62,62,35,46,69,46,38,54,54,62,46,54,46,31,46,31,35,85,100,23,92,69,92,100,50,31,31,54,42,62,50,54,54,23,31,42,100,42,62,88,69,77,46,35,85,92,31,69,92,85,69,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,3ukx6q0q54uzz78gl7k10o2dw,M. Andersen,Magnus Andersen,20,Defender,Denmark,Defender,9.0,1.0,57.0,0.0,65.0,3.0,1.0,1.0,0.0,0.0,11.0,135.0,5.0,3.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,89.04,0.0,14.29,0.0,100.0,61.11,50.0,85.71,0.0766537295390986,0.3801510630893058,0.0,6.0,0.16802862,3.0,3.0,5.0,0.50064823,25.0,6.0,0.6666666666666666,38.0,0.0,43.333333333333336,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,7.333333333333333,3.333333333333333,2.0,4.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,89.04,0.0,14.29,0.0,100.0,61.11,50.0,85.71,0.051102486359399,0.2534340420595372,0.0,4.0,0.11201908,2.0,2.0,3.333333333333333,0.3337654866666666,16.666666666666668,CB,3,85,43,3,16,75,34,38,35,37,35,53,62,90,12,10,6,46,56,56,41,71,28,46,51,51,62,3,76,28,97,63,43,84,29,88,41,74,88,75,21,29,74,21,4,97,97,3,35,99,57,63,35,37,97,85,96,100,18,10,6,46,79,79,41,88,28,46,51,51,62,3,76,28,97,63,43,84,41,100,41,97,94,97,37,50,100,26,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,49m6v23y89mzt0tfccsamswoa,N. Ganaus,Noah Ganaus,25,Attacker,Germany,Striker,15.0,4.0,57.0,0.0,68.0,8.0,8.0,8.0,0.0,1.0,20.0,424.0,17.0,3.0,0.0,9.0,5.0,1.0,0.0,10.0,10.0,1.0,3.0,5.0,0.0,0.0,0.0,78.16,0.0,50.0,50.0,37.5,40.82,47.37,0.0,1.1389063926487522,0.6857615330834167,0.0,8.0,0.27949837,1.0,1.0,7.0,0.31274834,18.0,3.1839622641509435,0.8490566037735848,12.099056603773583,0.0,14.433962264150942,1.6981132075471697,1.6981132075471697,1.6981132075471697,0.0,0.2122641509433962,4.245283018867925,3.608490566037736,0.6367924528301887,0.0,1.910377358490566,1.0613207547169812,0.2122641509433962,0.0,2.1226415094339623,2.1226415094339623,0.2122641509433962,0.6367924528301887,1.0613207547169812,0.0,0.0,0.0,78.16,0.0,50.0,50.0,37.5,40.82,47.37,0.0,0.2417489984395936,0.1455625895695931,0.0,1.6981132075471697,0.0593274841981132,0.2122641509433962,0.2122641509433962,1.4858490566037736,0.0663852608490566,3.820754716981132,ST,86,96,100,21,100,98,82,88,23,52,95,93,61,20,86,89,73,52,93,93,68,71,96,43,48,50,71,21,96,64,52,61,54,20,89,96,23,96,86,54,34,88,86,80,29,96,82,21,64,75,43,57,23,32,43,54,18,20,57,57,64,52,64,57,46,39,79,43,48,50,71,21,96,64,52,61,54,20,57,82,23,79,68,46,25,61,79,39,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,Julius Berthel Askou,20,Defender,Denmark,Defender,117.0,1.0,108.0,14.0,224.0,4.0,2.0,2.0,0.0,0.0,22.0,360.0,5.0,3.0,5.0,12.0,31.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,91.06,53.85,50.0,100.0,0.0,62.86,63.16,83.33,0.3439001898556802,0.2502367500880215,0.0,3.0,0.05929272,2.0,15.0,25.0,0.5649211299999998,172.0,29.25,0.25,27.0,3.5,56.0,1.0,0.5,0.5,0.0,0.0,5.5,1.25,0.75,1.25,3.0,7.75,0.75,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,91.06,53.85,50.0,100.0,0.0,62.86,63.16,83.33,0.08597504746392,0.0625591875220053,0.0,0.75,0.01482318,0.5,3.75,6.25,0.1412302824999999,43.0,CB,50,85,82,72,59,85,53,62,35,37,81,53,62,74,88,79,46,96,56,56,41,31,72,46,51,51,79,74,94,91,31,71,72,79,74,79,41,44,38,62,71,93,82,76,41,81,79,71,56,84,41,47,35,37,82,44,57,78,84,94,31,97,51,51,41,31,78,46,51,51,79,74,94,91,31,71,72,79,65,79,41,40,41,56,56,88,76,82,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,6s3lkxgo7i5lktx7ultybs3ys,J. Niemiec,Jona Niemiec,24,Attacker,Germany,Striker,6.0,0.0,13.0,1.0,19.0,3.0,3.0,3.0,0.0,0.0,5.0,104.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.37,33.33,0.0,0.0,33.33,45.45,0.0,66.67,0.3287928562691578,0.0726355434366258,0.0,3.0,0.11710037,1.0,1.0,3.0,0.04491571,6.0,5.1923076923076925,0.0,11.250000000000002,0.8653846153846154,16.442307692307693,2.5961538461538463,2.5961538461538463,2.5961538461538463,0.0,0.0,4.3269230769230775,7.788461538461539,1.7307692307692308,1.7307692307692308,0.0,1.7307692307692308,0.0,0.0,0.0,0.0,0.0,0.8653846153846154,0.0,0.0,0.0,0.0,70.37,33.33,0.0,0.0,33.33,45.45,0.0,66.67,0.2845322794636942,0.0628576818201569,0.0,2.5961538461538463,0.1013368586538461,0.8653846153846154,0.8653846153846154,2.5961538461538463,0.0388693644230769,5.1923076923076925,RW,50,25,25,88,25,62,50,62,38,38,25,25,38,38,38,100,62,62,25,25,50,50,25,50,62,62,25,75,25,25,50,88,38,75,25,25,38,25,25,50,88,100,25,25,100,25,100,100,100,100,100,100,38,38,50,100,100,100,38,100,62,62,25,25,50,100,25,50,62,62,25,75,25,25,50,88,38,75,75,50,38,50,100,75,100,100,25,75,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,8f1mw21tbkct0slelpdznf7dg,M. McCoy,Marcus McCoy,21,Defender,Denmark,Defender,95.0,3.0,105.0,6.0,197.0,1.0,5.0,3.0,2.0,2.0,28.0,450.0,5.0,6.0,7.0,8.0,19.0,2.0,0.0,10.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,85.65,28.57,23.08,30.0,0.0,54.9,53.33,63.64,0.3795876786346288,0.142382434815127,2.0,4.0,0.10997153,6.0,28.0,21.0,0.7761462299999998,106.0,19.0,0.6,21.0,1.2,39.4,0.2,1.0,0.6,0.4,0.4,5.6,1.0,1.2,1.4,1.6,3.8,0.4,0.0,2.0,2.0,0.0,0.0,0.6,0.0,0.0,0.0,85.65,28.57,23.08,30.0,0.0,54.9,53.33,63.64,0.0759175357269257,0.0284764869630253,0.4,0.8,0.0219943059999999,1.2,5.6,4.2,0.1552292459999999,21.2,RB/RCB,92,92,92,62,100,38,100,96,85,92,92,54,85,88,88,85,31,50,100,100,54,42,85,50,54,54,69,38,62,46,42,46,69,46,100,62,92,54,54,92,100,77,92,85,69,69,69,62,69,15,85,77,69,85,69,35,85,62,62,62,8,50,92,85,54,42,77,50,54,54,69,38,62,46,42,46,69,46,69,38,69,38,46,69,92,69,69,77,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,8qn89v5q0gjb5q5imnhu8ztyi,T. Keskinen,Topi Keskinen,23,Attacker,Finland,Striker,20.0,3.0,70.0,2.0,87.0,8.0,12.0,12.0,0.0,7.0,23.0,441.0,36.0,4.0,4.0,2.0,3.0,0.0,0.0,24.0,24.0,0.0,3.0,10.0,0.0,0.0,0.0,72.5,25.0,15.0,41.67,25.0,33.82,22.22,57.14,1.0533702958934787,0.7358364668997255,6.0,14.0,0.41427438,4.0,4.0,10.0,0.6306463,31.0,4.081632653061225,0.6122448979591836,14.285714285714285,0.4081632653061224,17.755102040816325,1.6326530612244896,2.4489795918367343,2.4489795918367343,0.0,1.4285714285714284,4.693877551020408,7.346938775510203,0.8163265306122448,0.8163265306122448,0.4081632653061224,0.6122448979591836,0.0,0.0,4.897959183673469,4.897959183673469,0.0,0.6122448979591836,2.0408163265306123,0.0,0.0,0.0,72.5,25.0,15.0,41.67,25.0,33.82,22.22,57.14,0.2149735297741793,0.1501707075305562,1.2244897959183672,2.8571428571428568,0.0845457918367346,0.8163265306122448,0.8163265306122448,2.0408163265306123,0.1287033265306122,6.326530612244897,LW,86,57,100,79,100,86,71,100,14,100,86,100,36,93,86,79,29,57,71,71,29,64,93,36,57,57,57,50,43,57,64,29,43,50,57,100,86,100,100,79,43,86,71,71,57,43,86,71,43,71,14,43,14,86,57,71,29,86,71,57,29,57,57,57,29,57,57,36,57,57,57,50,43,57,64,29,43,50,29,57,71,71,71,71,29,71,43,57,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,Ulrik Yttergård Jenssen,30,Defender,Norway,Defender,40.0,0.0,73.0,7.0,113.0,0.0,3.0,2.0,1.0,2.0,7.0,206.0,7.0,1.0,1.0,3.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,84.33,43.75,0.0,100.0,0.0,38.89,33.33,50.0,0.2083502042808215,0.0,1.0,6.0,0.14304416,7.0,19.0,17.0,0.37312984,55.0,17.475728155339805,0.0,31.893203883495147,3.058252427184466,49.36893203883496,0.0,1.3106796116504855,0.8737864077669903,0.4368932038834952,0.8737864077669903,3.058252427184466,3.058252427184466,0.4368932038834952,0.4368932038834952,1.3106796116504855,3.4951456310679614,1.7475728155339807,0.0,0.4368932038834952,0.4368932038834952,0.0,0.0,0.4368932038834952,0.0,0.0,0.0,84.33,43.75,0.0,100.0,0.0,38.89,33.33,50.0,0.0910267882780288,0.0,0.4368932038834952,2.621359223300971,0.0624950213592233,3.058252427184466,8.300970873786408,7.427184466019418,0.1630178912621359,24.029126213592235,LB/LCB,40,27,80,63,47,17,70,63,67,90,27,63,13,23,60,30,70,47,40,37,47,33,57,37,53,53,73,67,27,90,33,13,47,27,60,17,70,77,60,93,87,70,40,60,53,27,100,80,80,17,93,93,80,87,27,100,13,33,80,73,80,47,53,47,47,33,67,37,53,53,73,67,27,90,33,13,47,27,80,17,80,93,87,100,93,93,87,87,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,b9etqcvi0eueu0bh49roth638,I. Ouédraogo,Ismahila Ouédraogo,26,Midfielder,Burkina Faso,Midfielder,87.0,0.0,166.0,12.0,253.0,0.0,2.0,0.0,2.0,1.0,20.0,450.0,0.0,5.0,7.0,0.0,7.0,8.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,91.01,52.17,0.0,50.0,0.0,54.05,0.0,50.0,0.1641758834051652,0.0,1.0,9.0,0.18776978,5.0,33.0,29.0,0.53292684,151.0,17.4,0.0,33.2,2.4,50.6,0.0,0.4,0.0,0.4,0.2,4.0,0.0,1.0,1.4,0.0,1.4,1.6,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,91.01,52.17,0.0,50.0,0.0,54.05,0.0,50.0,0.032835176681033,0.0,0.2,1.8,0.037553956,1.0,6.6,5.8,0.106585368,30.2,DM/CM,77,37,100,93,97,10,52,27,70,67,65,8,67,88,12,62,73,48,47,47,43,23,58,38,52,52,90,63,37,70,23,70,13,33,57,12,60,90,90,93,93,100,90,95,50,37,93,73,83,10,28,27,45,53,33,8,47,57,12,37,63,48,30,30,43,23,47,38,52,52,90,63,37,70,23,70,13,33,23,12,55,73,67,80,93,93,80,88,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,bxamae8lo647u6k3kruigir8q,A. Sørensen,Adam Sørensen,25,Defender,Denmark,Defender,18.0,5.0,52.0,2.0,65.0,6.0,6.0,4.0,2.0,2.0,14.0,270.0,6.0,3.0,1.0,4.0,7.0,6.0,0.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,81.25,28.57,45.45,80.0,0.0,56.0,66.67,33.33,0.5591284756078682,0.7288102293879242,2.0,11.0,0.34925498,4.0,6.0,4.0,0.4171526199999999,21.0,6.0,1.6666666666666667,17.333333333333332,0.6666666666666666,21.666666666666668,2.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,4.666666666666667,2.0,1.0,0.3333333333333333,1.3333333333333333,2.333333333333333,2.0,0.0,1.6666666666666667,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,81.25,28.57,45.45,80.0,0.0,56.0,66.67,33.33,0.186376158535956,0.242936743129308,0.6666666666666666,3.6666666666666665,0.1164183266666666,1.3333333333333333,2.0,1.3333333333333333,0.1390508733333333,7.0,CB,6,100,32,15,16,99,94,90,97,90,43,62,62,21,40,25,69,46,99,100,41,31,100,46,51,51,6,18,88,79,31,41,84,21,91,100,99,100,100,91,34,24,53,18,4,100,35,18,3,99,96,94,91,94,60,56,75,21,46,21,90,46,97,99,41,31,100,46,51,51,6,18,88,79,31,41,84,21,91,97,97,94,97,91,37,29,74,15,Danish Superliga
OB,dbl7ir1qugqz8nvp1vzn8im50,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,Jakob Bonde,32,Midfielder,Denmark,Midfielder,54.0,0.0,83.0,5.0,137.0,2.0,7.0,5.0,2.0,2.0,11.0,307.0,12.0,4.0,0.0,4.0,11.0,2.0,0.0,6.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,83.54,55.56,0.0,50.0,28.57,55.0,0.0,0.0,0.6705703554881552,0.1621053343381201,1.0,2.0,0.04347372,3.0,17.0,13.0,0.3252483699999999,64.0,15.830618892508143,0.0,24.332247557003257,1.4657980456026058,40.162866449511405,0.5863192182410424,2.052117263843648,1.4657980456026058,0.5863192182410424,0.5863192182410424,3.224755700325733,3.5179153094462543,1.1726384364820848,0.0,1.1726384364820848,3.224755700325733,0.5863192182410424,0.0,1.7589576547231272,1.7589576547231272,0.0,0.5863192182410424,0.8794788273615636,0.0,0.0,0.0,83.54,55.56,0.0,50.0,28.57,55.0,0.0,0.0,0.1965841433027165,0.0475227364509146,0.2931596091205212,0.5863192182410424,0.0127447387622149,0.8794788273615636,4.98371335504886,3.811074918566776,0.0953496850162866,18.76221498371336,CM/AM,74,17,52,63,52,15,54,78,46,35,22,63,48,7,80,89,39,52,61,57,28,57,54,35,50,52,70,61,17,48,48,87,9,7,61,13,28,11,4,39,67,52,30,52,74,17,52,52,61,17,57,74,39,30,13,70,43,7,78,100,35,52,57,57,28,52,57,35,50,52,70,61,17,48,48,87,9,7,65,22,35,9,9,39,74,43,26,61,Danish Superliga
