Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total accurate cross_Total,total attempts obox_Total,total won contest_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total accurate cross_p90,total attempts obox_p90,total won contest_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total won contest_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Fortuna Sittard,3ebril33e08ddzob4bhq8awsr,b23be312oxcbusvpjnnriukq2,Y. Oukili,Yassin Oukili,25,Midfielder,Morocco,Midfielder,7.0,26.0,3.0,32.0,4.0,10.0,8.0,0.0,201.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,71.11,75.0,50.0,100.0,0.0,62.5,66.67,50.0,0.2211740715892426,0.1657377690043156,2.0,0.0,0.0,1.0,1.0,4.0,0.09972511,15.0,3.134328358208955,11.641791044776118,1.343283582089552,14.328358208955224,1.791044776119403,4.477611940298507,3.582089552238806,0.0,0.4477611940298507,1.343283582089552,0.4477611940298507,0.0,1.343283582089552,1.343283582089552,0.4477611940298507,0.8955223880597015,0.4477611940298507,0.4477611940298507,0.0,0.0,0.4477611940298507,0.8955223880597015,0.4477611940298507,0.0,0.0,0.0,71.11,75.0,50.0,100.0,0.0,62.5,66.67,50.0,0.0990331663832429,0.0742109413452159,0.8955223880597015,0.0,0.0,0.4477611940298507,0.4477611940298507,1.791044776119403,0.0446530343283582,6.716417910447761,CM/AM,7,19,52,17,93,61,96,19,17,65,41,37,50,46,39,80,28,26,35,13,43,70,43,52,52,52,15,87,72,91,13,89,94,44,52,44,70,9,9,26,13,28,19,19,4,26,48,7,89,67,93,19,11,70,37,37,44,44,41,78,26,26,35,13,41,70,41,52,52,52,15,87,72,91,13,89,94,44,48,37,67,9,9,22,15,30,15,15,Eredivisie
Fortuna Sittard,3ebril33e08ddzob4bhq8awsr,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,Jasper Dahlhaus,24,Defender,Netherlands,Defender,16.0,27.0,3.0,42.0,2.0,6.0,9.0,2.0,183.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,79.25,60.0,20.0,50.0,0.0,42.86,50.0,0.0,0.0,0.2370096268643143,0.0,2.0,0.0427186799999999,1.0,9.0,7.0,0.1867609499999999,22.0,7.868852459016394,13.278688524590164,1.475409836065574,20.655737704918035,0.9836065573770492,2.950819672131148,4.426229508196721,0.9836065573770492,0.0,0.9836065573770492,0.0,0.4918032786885246,0.9836065573770492,0.0,0.0,0.0,0.9836065573770492,0.9836065573770492,0.0,0.0,0.4918032786885246,0.0,0.4918032786885246,0.0,0.0,0.0,79.25,60.0,20.0,50.0,0.0,42.86,50.0,0.0,0.0,0.1165621115726135,0.0,0.9836065573770492,0.0210091868852458,0.4918032786885246,4.426229508196721,3.4426229508196724,0.0918496475409835,10.81967213114754,LB/LCB,25,50,50,30,68,22,72,48,10,48,5,78,35,18,22,30,52,52,52,48,32,38,55,50,52,52,35,78,25,65,48,32,68,5,20,40,32,48,50,52,70,50,30,40,25,50,65,25,70,40,80,45,10,40,5,75,35,18,22,30,45,45,52,48,40,38,55,50,52,52,35,78,25,65,48,32,68,5,20,45,32,55,55,55,75,70,45,40,Eredivisie
Fortuna Sittard,3ebril33e08ddzob4bhq8awsr,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,Ivo Daniel Ferreira Mendonça Pinto,36,Defender,Portugal,Defender,21.0,23.0,3.0,44.0,3.0,8.0,14.0,0.0,225.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13,21.43,0.0,0.0,100.0,53.33,60.0,100.0,0.0988087216953114,0.111462969446978,0.0,1.0,0.04066992,0.0,4.0,5.0,0.19358315,24.0,8.4,9.2,1.2,17.6,1.2,3.2,5.6,0.0,0.8,0.4,1.6,0.4,0.8,0.4,0.4,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,72.13,21.43,0.0,0.0,100.0,53.33,60.0,100.0,0.0395234886781245,0.0445851877787912,0.0,0.4,0.016267968,0.0,1.6,2.0,0.07743326,9.6,RB/RCB,27,38,38,38,65,35,96,19,35,35,69,92,54,42,62,31,50,50,54,88,27,31,38,54,54,54,15,27,27,38,96,42,69,85,62,46,50,54,62,23,54,46,46,38,23,31,46,23,69,23,92,19,31,31,62,100,62,38,62,31,54,54,54,92,27,31,38,54,54,54,15,27,27,38,96,42,69,85,54,46,50,62,62,23,54,54,46,38,Eredivisie
Fortuna Sittard,3ebril33e08ddzob4bhq8awsr,dsh8ta4q6v5ews2e19p9xh6y2,J. Hubner,Justin Hubner,22,Defender,Indonesia,Defender,52.0,23.0,5.0,75.0,4.0,8.0,22.0,3.0,270.0,4.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.79,33.33,0.0,0.0,0.0,53.33,57.14,75.0,0.1739569639331281,0.1133766188686701,0.0,2.0,0.04057261,1.0,4.0,3.0,0.11168754,34.0,17.333333333333332,7.666666666666667,1.6666666666666667,25.0,1.3333333333333333,2.6666666666666665,7.333333333333333,1.0,1.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.79,33.33,0.0,0.0,0.0,53.33,57.14,75.0,0.057985654644376,0.0377922062895567,0.0,0.6666666666666666,0.0135242033333333,0.3333333333333333,1.3333333333333333,1.0,0.03722918,11.333333333333334,LB/LCB,85,32,85,52,95,50,100,65,70,8,80,35,18,75,85,78,12,12,52,48,8,38,20,50,52,52,40,45,8,20,48,57,80,70,90,25,32,48,45,52,35,20,20,62,80,10,70,45,85,25,95,52,65,8,60,35,10,62,78,60,12,12,52,48,8,38,20,50,52,52,40,45,8,20,48,57,80,70,80,25,32,42,40,48,30,20,20,48,Eredivisie
Fortuna Sittard,3ebril33e08ddzob4bhq8awsr,eyzcfyn1crjcgmm98uk9u8oyy,É. Michut,Édouard Michut,23,Midfielder,France,Midfielder,22.0,30.0,1.0,51.0,0.0,11.0,7.0,5.0,164.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,86.44,20.0,100.0,66.67,100.0,50.0,0.0,66.67,0.0679053977523626,0.0468378557073114,0.0,5.0,0.1160822,3.0,5.0,7.0,0.11856975,28.0,12.073170731707318,16.463414634146343,0.5487804878048781,27.98780487804878,0.0,6.036585365853659,3.841463414634146,2.7439024390243905,0.0,3.292682926829269,1.0975609756097562,0.0,0.5487804878048781,0.5487804878048781,0.0,0.0,1.6463414634146345,1.6463414634146345,0.5487804878048781,0.5487804878048781,0.5487804878048781,0.5487804878048781,1.0975609756097562,0.0,0.0,0.0,86.44,20.0,100.0,66.67,100.0,50.0,0.0,66.67,0.0372651573031258,0.0257037013027928,0.0,2.7439024390243905,0.0637036463414634,1.6463414634146345,2.7439024390243905,3.841463414634146,0.0650687652439024,15.365853658536585,CM/AM,50,30,19,37,20,72,91,100,6,98,69,37,15,17,15,22,63,57,80,41,43,41,63,52,52,52,59,11,94,67,96,57,30,67,19,11,19,43,41,57,39,50,22,46,63,37,11,44,20,85,96,96,6,100,74,37,15,19,15,22,59,56,78,48,44,48,63,52,52,52,59,11,94,67,96,57,30,67,22,11,19,56,52,63,41,59,30,56,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,Victor Edvardsen,30,Attacker,Sweden,Striker,24.0,47.0,4.0,70.0,1.0,7.0,0.0,0.0,256.0,13.0,0.0,3.0,1.0,3.0,6.0,4.0,0.0,7.0,7.0,1.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,75.27,50.0,33.33,42.86,66.67,35.0,25.0,100.0,0.4880236801137491,0.2152461781456993,3.0,5.0,0.14538336,3.0,5.0,5.0,0.22240831,21.0,8.4375,16.5234375,1.40625,24.609375,0.3515625,2.4609375,0.0,0.0,4.5703125,0.0,1.0546875,0.3515625,1.0546875,2.109375,1.40625,0.0,2.4609375,2.4609375,0.3515625,1.40625,0.3515625,0.703125,1.0546875,0.0,0.0,0.0,75.27,50.0,33.33,42.86,66.67,35.0,25.0,100.0,0.1715708250399899,0.0756724845043474,1.0546875,1.7578125,0.0511113374999999,1.0546875,1.7578125,1.7578125,0.078190421484375,7.3828125,ST,94,94,97,94,29,45,18,39,74,13,94,89,71,69,52,18,82,82,63,84,84,81,73,52,52,52,52,60,87,56,89,23,37,89,42,71,90,79,71,85,94,85,81,90,84,87,94,87,19,16,18,39,45,13,90,81,61,45,35,18,71,68,48,74,84,71,68,52,52,52,52,60,87,56,89,23,37,89,29,55,81,71,71,77,84,74,68,84,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,1tmihr54maqj0h7785cg9ez56,M. Suray,Mathis Suray,25,Attacker,Belgium,Striker,12.0,69.0,2.0,76.0,0.0,13.0,0.0,1.0,263.0,5.0,6.0,1.0,2.0,12.0,4.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,83.52,33.33,29.41,100.0,25.0,52.0,0.0,20.0,0.151794525679303,0.9431699334630468,3.0,7.0,0.22326067,3.0,14.0,17.0,0.9120541799999998,46.0,4.106463878326997,23.61216730038023,0.6844106463878328,26.007604562737644,0.0,4.448669201520913,0.0,0.3422053231939164,1.711026615969582,2.0532319391634983,0.3422053231939164,0.6844106463878328,4.106463878326997,1.3688212927756656,0.0,0.0,0.6844106463878328,1.0266159695817492,0.0,0.3422053231939164,1.711026615969582,1.3688212927756656,0.6844106463878328,0.0,0.0,0.0,83.52,33.33,29.41,100.0,25.0,52.0,0.0,20.0,0.0519448947191531,0.3227577719075065,1.0266159695817492,2.3954372623574147,0.0764009897338403,1.0266159695817492,4.790874524714829,5.817490494296578,0.3121097954372623,15.741444866920151,CM/AM,24,81,37,67,20,94,13,54,52,98,41,96,100,59,15,22,48,57,35,41,96,93,63,52,52,52,41,19,41,91,33,63,30,26,33,100,85,65,70,57,89,89,96,81,7,63,19,33,20,63,13,37,44,93,26,93,96,48,15,22,37,37,35,26,93,85,56,52,52,52,41,19,41,91,33,63,30,26,33,100,74,48,59,48,70,81,85,63,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,286v8a4wf61l4nllj0bpxipec,E. Flataker,Erik Flataker,21,Attacker,Norway,Striker,7.0,9.0,1.0,16.0,3.0,5.0,0.0,0.0,167.0,9.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,76.19,100.0,0.0,20.0,40.0,33.33,42.86,0.0,0.6047393440504516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0280431,3.0,3.772455089820359,4.850299401197605,0.5389221556886228,8.622754491017965,1.616766467065868,2.694610778443113,0.0,0.0,4.850299401197605,0.5389221556886228,0.0,0.0,0.0,2.694610778443113,2.694610778443113,0.5389221556886228,2.694610778443113,2.694610778443113,0.5389221556886228,1.0778443113772456,0.0,0.0,0.5389221556886228,0.0,0.0,0.0,76.19,100.0,0.0,20.0,40.0,33.33,42.86,0.0,0.325907430925393,0.0,0.0,0.0,0.0,0.0,0.0,0.5389221556886228,0.0151130479041916,1.616766467065868,ST,32,16,65,18,53,26,18,39,45,32,31,40,6,53,71,52,66,65,63,56,40,23,48,52,52,52,55,89,40,45,53,19,60,31,58,8,13,16,16,23,18,37,32,11,32,13,66,16,52,29,18,39,50,32,31,40,6,63,71,58,77,77,76,58,40,23,55,52,52,52,55,89,40,45,53,19,60,31,65,8,13,16,16,23,18,42,35,16,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,Alfons Sampsted,28,Defender,Iceland,Defender,85.0,47.0,4.0,130.0,5.0,12.0,14.0,1.0,270.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,86.09,33.33,28.57,100.0,0.0,66.67,71.43,100.0,0.0,0.1589606969073855,0.0,0.0,0.0,0.0,10.0,11.0,0.42334692,60.0,28.33333333333333,15.666666666666666,1.3333333333333333,43.333333333333336,1.6666666666666667,4.0,4.666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,86.09,33.33,28.57,100.0,0.0,66.67,71.43,100.0,0.0,0.0529868989691285,0.0,0.0,0.0,0.0,3.333333333333333,3.6666666666666665,0.14111564,20.0,RB/RCB,100,77,65,100,92,73,96,42,19,88,50,92,54,15,19,31,50,50,54,38,85,31,85,54,54,54,77,50,69,100,38,85,92,85,23,54,50,23,23,23,92,88,85,92,92,69,58,77,92,46,77,38,15,73,27,88,50,15,19,31,42,42,54,38,73,31,77,54,54,54,77,50,69,100,38,85,92,85,23,54,50,23,23,23,85,77,85,77,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,Joris Kramer,30,Defender,Netherlands,Defender,111.0,72.0,16.0,183.0,10.0,15.0,10.0,3.0,270.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.15,53.33,0.0,0.0,0.0,50.0,55.56,100.0,0.2357814018512896,0.0707395721535625,0.0,2.0,0.0427186799999999,2.0,17.0,13.0,0.29184002,87.0,37.0,24.0,5.333333333333333,61.0,3.333333333333333,5.0,3.333333333333333,1.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.15,53.33,0.0,0.0,0.0,50.0,55.56,100.0,0.0785938006170965,0.0235798573845208,0.0,0.6666666666666666,0.0142395599999999,0.6666666666666666,5.666666666666667,4.333333333333333,0.0972800066666666,29.0,CB,90,83,97,85,94,89,61,64,68,79,54,46,73,73,86,85,70,68,41,30,45,36,37,47,51,51,60,66,45,37,30,32,64,84,77,68,37,57,60,79,85,71,77,72,73,64,96,72,86,66,36,50,54,62,32,46,64,56,73,80,56,56,41,30,45,36,37,47,51,51,60,66,45,37,30,32,64,84,62,68,37,49,53,78,77,68,64,55,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,Evert Linthorst,26,Midfielder,Netherlands,Midfielder,51.0,90.0,8.0,140.0,2.0,6.0,6.0,3.0,260.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,83.83,44.44,16.67,0.0,100.0,46.15,50.0,50.0,0.0502809359783909,0.3418138580416427,1.0,5.0,0.10176987,4.0,14.0,22.0,0.8395945500000002,84.0,17.653846153846153,31.15384615384616,2.769230769230769,48.46153846153846,0.6923076923076923,2.076923076923077,2.076923076923077,1.0384615384615383,1.3846153846153846,0.6923076923076923,0.3461538461538461,0.3461538461538461,1.0384615384615383,0.3461538461538461,0.0,0.0,0.6923076923076923,0.6923076923076923,0.0,0.3461538461538461,0.3461538461538461,0.3461538461538461,0.0,0.0,0.0,0.0,83.83,44.44,16.67,0.0,100.0,46.15,50.0,50.0,0.0174049393771353,0.1183201816297994,0.3461538461538461,1.7307692307692308,0.0352280319230769,1.3846153846153846,4.846153846153846,7.615384615384616,0.2906288826923077,29.07692307692308,DM/CM,83,90,90,86,55,26,76,71,66,60,33,91,69,24,17,31,57,57,45,60,72,52,21,52,50,50,28,38,62,21,91,40,72,43,17,76,66,66,59,76,84,97,100,90,59,76,76,69,48,17,62,45,48,52,28,90,55,21,17,31,45,41,45,55,69,41,21,52,50,50,28,38,62,21,91,40,72,43,14,66,59,48,41,72,69,86,97,79,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,a2psnkhu3h7m0ng8e7qdietey,S. Tengstedt,Søren Tengstedt,26,Midfielder,Denmark,Midfielder,26.0,45.0,5.0,70.0,1.0,21.0,1.0,2.0,259.0,14.0,6.0,3.0,1.0,1.0,9.0,7.0,2.0,11.0,11.0,3.0,4.0,1.0,2.0,10.0,0.0,0.0,0.0,84.34,50.0,25.0,90.91,44.44,77.78,0.0,75.0,0.7254396540608893,0.087211918833262,4.0,11.0,0.31972646,2.0,9.0,7.0,0.15888005,27.0,9.034749034749035,15.637065637065636,1.7374517374517375,24.324324324324323,0.3474903474903475,7.297297297297297,0.3474903474903475,0.694980694980695,4.864864864864865,2.0849420849420848,1.0424710424710424,0.3474903474903475,0.3474903474903475,3.1274131274131274,2.4324324324324325,0.694980694980695,3.8223938223938223,3.8223938223938223,1.0424710424710424,1.38996138996139,0.3474903474903475,0.694980694980695,3.474903474903475,0.0,0.0,0.0,84.34,50.0,25.0,90.91,44.44,77.78,0.0,75.0,0.2520832774728959,0.0303052999806701,1.38996138996139,3.8223938223938223,0.1111018586872586,0.694980694980695,3.1274131274131274,2.4324324324324325,0.0552092837837837,9.382239382239382,RM/RCM,75,75,75,75,62,100,50,50,100,100,62,88,25,100,100,88,100,100,100,100,50,100,100,62,62,62,75,25,50,75,100,100,38,100,100,25,100,100,100,88,75,75,50,75,50,50,75,50,50,100,50,50,75,100,75,75,25,75,75,75,75,75,100,100,50,75,100,62,62,62,75,25,50,75,100,100,38,100,75,25,75,75,75,75,75,50,50,50,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,bn8dwm2y9a8i9a10rba3dmm3u,D. James,Dean James,26,Defender,Indonesia,Defender,31.0,60.0,3.0,83.0,1.0,7.0,6.0,1.0,245.0,3.0,3.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,86.46,60.0,47.06,0.0,50.0,50.0,25.0,33.33,0.1316556959107567,0.7968994041903275,1.0,0.0,0.0,2.0,10.0,9.0,0.82015404,33.0,11.387755102040815,22.04081632653061,1.1020408163265305,30.489795918367346,0.3673469387755101,2.571428571428571,2.204081632653061,0.3673469387755101,1.1020408163265305,1.1020408163265305,0.3673469387755101,0.3673469387755101,2.204081632653061,0.7346938775510203,0.3673469387755101,0.0,0.0,0.0,0.0,0.3673469387755101,2.9387755102040813,0.3673469387755101,0.0,0.0,0.0,0.0,86.46,60.0,47.06,0.0,50.0,50.0,25.0,33.33,0.0483633168651759,0.2927385566413448,0.3673469387755101,0.0,0.0,0.7346938775510203,3.673469387755102,3.3061224489795915,0.3012810759183673,12.122448979591836,LB/LCB,50,80,50,68,40,38,48,32,55,68,20,78,88,75,57,30,12,12,52,98,100,88,20,50,52,52,80,78,75,20,98,45,38,18,75,100,82,20,20,65,75,72,90,55,40,75,40,65,35,15,35,35,55,65,20,70,75,80,55,30,12,12,52,100,100,90,20,50,52,52,80,78,75,20,98,45,38,18,70,95,90,20,20,65,65,60,95,60,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,d4klz2gxqb1diw57z8c9ttixg,G. van Zwam,Giovanni van Zwam,22,Defender,Netherlands,Defender,49.0,21.0,2.0,70.0,6.0,10.0,9.0,0.0,119.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,20.0,0.0,0.0,0.0,66.67,60.0,33.33,0.1532832912206277,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.08768452,44.0,37.05882352941177,15.882352941176473,1.512605042016807,52.94117647058824,4.53781512605042,7.563025210084033,6.80672268907563,0.0,0.7563025210084033,0.7563025210084033,0.7563025210084033,0.0,0.0,0.7563025210084033,0.7563025210084033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,20.0,0.0,0.0,0.0,66.67,60.0,33.33,0.1159285395786259,0.0,0.0,0.0,0.0,0.0,0.7563025210084033,3.0252100840336134,0.0663160235294117,33.27731092436975,CB,38,26,21,30,79,57,51,11,35,43,26,46,30,45,59,37,27,27,41,30,45,36,37,47,51,51,26,4,45,37,30,88,74,14,60,30,37,17,17,32,28,41,38,43,77,51,32,53,98,100,89,11,49,55,43,46,30,66,81,37,27,27,41,30,45,36,37,47,51,51,26,4,45,37,30,88,74,14,74,30,37,17,17,32,30,55,47,72,Eredivisie
Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,Melle Meulensteen,27,Midfielder,Netherlands,Midfielder,17.0,58.0,5.0,75.0,3.0,7.0,1.0,1.0,151.0,6.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,84.27,71.43,0.0,50.0,66.67,53.85,42.86,0.0,0.2425873196587151,0.2042024289121133,1.0,2.0,0.2743489,1.0,14.0,14.0,0.23513284,57.0,10.132450331125828,34.56953642384106,2.980132450331126,44.70198675496689,1.7880794701986755,4.172185430463576,0.5960264900662251,0.5960264900662251,3.576158940397351,1.7880794701986755,0.0,0.5960264900662251,1.1920529801324502,1.7880794701986755,0.0,0.5960264900662251,1.1920529801324502,1.1920529801324502,0.5960264900662251,1.1920529801324502,0.0,1.7880794701986755,0.5960264900662251,0.0,0.0,0.0,84.27,71.43,0.0,50.0,66.67,53.85,42.86,0.0,0.1445884686707573,0.1217100569674847,0.5960264900662251,1.1920529801324502,0.1635192119205298,0.5960264900662251,8.344370860927151,8.344370860927151,0.1401454013245033,33.973509933774835,DM/CM,10,62,69,55,78,38,26,26,86,76,9,91,53,72,17,72,57,57,93,86,31,88,55,52,50,50,31,76,31,57,76,55,57,9,69,69,66,31,76,45,84,84,52,72,17,83,83,62,79,52,28,31,90,93,9,93,59,83,17,81,69,69,97,93,31,97,59,52,50,50,31,76,31,57,76,55,57,9,83,69,76,31,97,47,93,97,76,86,Eredivisie
